     8.959E+0000      0.000E+0000      0.000E+0000
     9.009E+0000      0.000E+0000      0.000E+0000
     9.059E+0000      0.000E+0000      0.000E+0000
     9.109E+0000      0.000E+0000      0.000E+0000
     9.159E+0000      0.000E+0000      0.000E+0000
     9.209E+0000      0.000E+0000      0.000E+0000
     9.259E+0000      0.000E+0000      0.000E+0000
     9.309E+0000      0.000E+0000      0.000E+0000
     9.359E+0000      0.000E+0000      0.000E+0000
     9.409E+0000      0.000E+0000      0.000E+0000
     9.459E+0000      0.000E+0000      0.000E+0000
     9.510E+0000      0.000E+0000      0.000E+0000
     9.560E+0000      0.000E+0000      0.000E+0000
     9.610E+0000      0.000E+0000      0.000E+0000
     9.660E+0000      0.000E+0000      0.000E+0000
     9.710E+0000      0.000E+0000      0.000E+0000
     9.760E+0000      0.000E+0000      0.000E+0000
     9.810E+0000      0.000E+0000      0.000E+0000
     9.860E+0000      0.000E+0000      0.000E+0000
     9.910E+0000      0.000E+0000      0.000E+0000
     9.960E+0000      0.000E+0000      0.000E+0000
     1.001E+0001      0.000E+0000      0.000E+0000
     1.006E+0001      0.000E+0000      0.000E+0000
     1.011E+0001      0.000E+0000      0.000E+0000
     1.016E+0001      0.000E+0000      0.000E+0000
     1.021E+0001      0.000E+0000      0.000E+0000
     1.026E+0001      0.000E+0000      0.000E+0000
     1.031E+0001      0.000E+0000      0.000E+0000
     1.036E+0001      0.000E+0000      0.000E+0000
     1.041E+0001      0.000E+0000      0.000E+0000
     1.046E+0001      0.000E+0000      0.000E+0000
     1.051E+0001      0.000E+0000      0.000E+0000
     1.056E+0001      0.000E+0000      0.000E+0000
     1.061E+0001      0.000E+0000      0.000E+0000
     1.066E+0001      0.000E+0000      0.000E+0000
     1.071E+0001      0.000E+0000      0.000E+0000
     1.076E+0001      0.000E+0000      0.000E+0000
     1.081E+0001      0.000E+0000      0.000E+0000
     1.086E+0001      0.000E+0000      0.000E+0000
     1.091E+0001      0.000E+0000      0.000E+0000
     1.096E+0001      0.000E+0000      0.000E+0000
     1.101E+0001      0.000E+0000      0.000E+0000
     1.106E+0001      0.000E+0000      0.000E+0000
     1.111E+0001      0.000E+0000      0.000E+0000
     1.116E+0001      0.000E+0000      0.000E+0000
     1.121E+0001      0.000E+0000      0.000E+0000
     1.126E+0001      0.000E+0000      0.000E+0000
     1.131E+0001      0.000E+0000      0.000E+0000
     1.136E+0001      0.000E+0000      0.000E+0000
     1.141E+0001      0.000E+0000      0.000E+0000
     1.146E+0001      0.000E+0000      0.000E+0000
     1.151E+0001      0.000E+0000      0.000E+0000
     1.156E+0001      0.000E+0000      0.000E+0000
     1.161E+0001      0.000E+0000      0.000E+0000
     1.166E+0001      0.000E+0000      0.000E+0000
     1.171E+0001      0.000E+0000      0.000E+0000
     1.176E+0001      0.000E+0000      0.000E+0000
     1.181E+0001      0.000E+0000      0.000E+0000
     1.186E+0001      0.000E+0000      0.000E+0000
     1.191E+0001      0.000E+0000      0.000E+0000
     1.196E+0001      0.000E+0000      0.000E+0000
     1.201E+0001      0.000E+0000      0.000E+0000
     1.206E+0001      0.000E+0000      0.000E+0000
     1.211E+0001      0.000E+0000      0.000E+0000
     1.216E+0001      0.000E+0000      0.000E+0000
     1.221E+0001      0.000E+0000      0.000E+0000
     1.226E+0001      0.000E+0000      0.000E+0000
     1.231E+0001      0.000E+0000      0.000E+0000
     1.236E+0001      0.000E+0000      0.000E+0000
     1.241E+0001      0.000E+0000      0.000E+0000
     1.246E+0001      0.000E+0000      0.000E+0000
     1.251E+0001      0.000E+0000      0.000E+0000
     1.256E+0001      0.000E+0000      0.000E+0000
     1.261E+0001      0.000E+0000      0.000E+0000
     1.266E+0001      0.000E+0000      0.000E+0000
     1.271E+0001      0.000E+0000      0.000E+0000
     1.276E+0001      0.000E+0000      0.000E+0000
     1.281E+0001      0.000E+0000      0.000E+0000
     1.286E+0001      0.000E+0000      0.000E+0000
     1.291E+0001      0.000E+0000      0.000E+0000
     1.296E+0001      0.000E+0000      0.000E+0000
     1.301E+0001      0.000E+0000      0.000E+0000
     1.306E+0001      0.000E+0000      0.000E+0000
     1.311E+0001      0.000E+0000      0.000E+0000
     1.316E+0001      0.000E+0000      0.000E+0000
     1.321E+0001      0.000E+0000      0.000E+0000
     1.326E+0001      0.000E+0000      0.000E+0000
     1.331E+0001      0.000E+0000      0.000E+0000
     1.336E+0001      0.000E+0000      0.000E+0000
     1.341E+0001      0.000E+0000      0.000E+0000
     1.346E+0001      0.000E+0000      0.000E+0000
     1.351E+0001      0.000E+0000      0.000E+0000
     1.356E+0001      0.000E+0000      0.000E+0000
     1.361E+0001      0.000E+0000      0.000E+0000
     1.366E+0001      0.000E+0000      0.000E+0000
     1.371E+0001      0.000E+0000      0.000E+0000
     1.376E+0001      0.000E+0000      0.000E+0000
     1.381E+0001      0.000E+0000      0.000E+0000
     1.386E+0001      0.000E+0000      0.000E+0000
     1.391E+0001      0.000E+0000      0.000E+0000
     1.396E+0001      0.000E+0000      0.000E+0000
     1.401E+0001      0.000E+0000      0.000E+0000
     1.406E+0001      0.000E+0000      0.000E+0000
     1.411E+0001      0.000E+0000      0.000E+0000
     1.416E+0001      0.000E+0000      0.000E+0000
     1.421E+0001      0.000E+0000      0.000E+0000
     1.426E+0001      0.000E+0000      0.000E+0000
     1.431E+0001      0.000E+0000      0.000E+0000
     1.436E+0001      0.000E+0000      0.000E+0000
     1.441E+0001      0.000E+0000      0.000E+0000
     1.446E+0001      0.000E+0000      0.000E+0000
     1.451E+0001      0.000E+0000      0.000E+0000
     1.456E+0001      0.000E+0000      0.000E+0000
     1.461E+0001      0.000E+0000      0.000E+0000
     1.466E+0001      0.000E+0000      0.000E+0000
     1.471E+0001      0.000E+0000      0.000E+0000
     1.476E+0001      0.000E+0000      0.000E+0000
     1.481E+0001      0.000E+0000      0.000E+0000
     1.486E+0001      0.000E+0000      0.000E+0000
     1.491E+0001      0.000E+0000      0.000E+0000
     1.496E+0001      0.000E+0000      0.000E+0000
     1.502E+0001      0.000E+0000      0.000E+0000
     1.507E+0001      0.000E+0000      0.000E+0000
     1.512E+0001      0.000E+0000      0.000E+0000
     1.517E+0001      0.000E+0000      0.000E+0000
     1.522E+0001      0.000E+0000      0.000E+0000
     1.527E+0001      0.000E+0000      0.000E+0000
     1.532E+0001      0.000E+0000      0.000E+0000
     1.537E+0001      0.000E+0000      0.000E+0000
     1.542E+0001      0.000E+0000      0.000E+0000
     1.547E+0001      0.000E+0000      0.000E+0000
     1.552E+0001      0.000E+0000      0.000E+0000
     1.557E+0001      0.000E+0000      0.000E+0000
     1.562E+0001      0.000E+0000      0.000E+0000
     1.567E+0001      0.000E+0000      0.000E+0000
     1.572E+0001      0.000E+0000      0.000E+0000
     1.577E+0001      0.000E+0000      0.000E+0000
     1.582E+0001      0.000E+0000      0.000E+0000
     1.587E+0001      0.000E+0000      0.000E+0000
     1.592E+0001      0.000E+0000      0.000E+0000
     1.597E+0001      0.000E+0000      0.000E+0000
     1.602E+0001      0.000E+0000      0.000E+0000
     1.607E+0001      0.000E+0000      0.000E+0000
     1.612E+0001      0.000E+0000      0.000E+0000
     1.617E+0001      0.000E+0000      0.000E+0000
     1.622E+0001      0.000E+0000      0.000E+0000
     1.627E+0001      0.000E+0000      0.000E+0000
     1.632E+0001      0.000E+0000      0.000E+0000
     1.637E+0001      0.000E+0000      0.000E+0000
     1.642E+0001      0.000E+0000      0.000E+0000
     1.647E+0001      0.000E+0000      0.000E+0000
     1.652E+0001      0.000E+0000      0.000E+0000
     1.657E+0001      0.000E+0000      0.000E+0000
     1.662E+0001      0.000E+0000      0.000E+0000
     1.667E+0001      0.000E+0000      0.000E+0000
     1.672E+0001      0.000E+0000      0.000E+0000
     1.677E+0001      0.000E+0000      0.000E+0000
     1.682E+0001      0.000E+0000      0.000E+0000
     1.687E+0001      0.000E+0000      0.000E+0000
     1.692E+0001      0.000E+0000      0.000E+0000
     1.697E+0001      0.000E+0000      0.000E+0000
     1.702E+0001      0.000E+0000      0.000E+0000
     1.707E+0001      0.000E+0000      0.000E+0000
     1.712E+0001      0.000E+0000      0.000E+0000
     1.717E+0001      0.000E+0000      0.000E+0000
     1.722E+0001      0.000E+0000      0.000E+0000
     1.727E+0001      0.000E+0000      0.000E+0000
